order_id,customer_id,product_id,product_category,order_date,quantity,unit_price,total_price,region
5103,CUST076503,PROD0015,Clothing,2024-04-25,3,331.09,993.27,South
5104,CUST017375,PROD0143,Home,2023-12-28,5,726.65,3633.25,South
5105,CUST076675,PROD0171,Books,2024-12-25,3,43.53,130.59,East
5106,CUST081472,PROD0195,Books,2023-09-09,1,10.99,10.99,East
5107,CUST045914,PROD0108,Clothing,2024-12-21,2,212.94,425.88,North
5108,CUST066026,PROD0038,Electronics,2024-12-07,5,214.23,1071.15,South
5109,CUST044517,PROD0076,Electronics,2024-06-20,1,343.63,343.63,North
5110,CUST087797,PROD0037,Electronics,2024-06-13,2,782.29,1564.58,West
5111,CUST026070,PROD0192,Electronics,2024-07-07,3,674.1,2022.3,West
5112,CUST056234,PROD0143,Books,2024-01-05,5,550.66,2753.3,North
5113,CUST084812,PROD0173,Electronics,2024-11-28,5,262.17,1310.85,East
5114,CUST059050,PROD0047,Clothing,2023-10-03,5,186.61,933.05,South
5115,CUST039179,PROD0110,Clothing,2024-05-26,4,296.97,1187.88,South
5116,CUST032822,PROD0135,Electronics,2024-03-24,3,569.93,1709.79,South
5117,CUST051728,PROD0195,Books,2024-04-23,4,663.62,2654.48,South
5118,CUST060936,PROD0089,Clothing,2023-10-18,3,270.82,812.46,East
5119,CUST017000,PROD0173,Home,2023-09-16,5,45.98,229.9,North
5120,CUST062523,PROD0005,Clothing,2024-06-08,2,200.95,401.9,North
5121,CUST038713,PROD0159,Electronics,2023-12-20,5,517.67,2588.35,North
5122,CUST064552,PROD0194,Clothing,2023-02-08,4,95.65,382.6,West
5123,CUST040173,PROD0100,Electronics,2023-10-07,4,515.92,2063.68,South
5124,CUST033723,PROD0129,Electronics,2023-02-08,3,199.4,598.2,South
5125,CUST010626,PROD0077,Electronics,2023-07-28,5,655.23,3276.15,West
5126,CUST067166,PROD0160,Clothing,2023-08-22,5,238.13,1190.65,South
5127,CUST076510,PROD0153,Home,2024-01-05,3,554.34,1663.02,North
5128,CUST006860,PROD0079,Electronics,2023-01-18,1,66.5,66.5,South
5129,CUST041610,PROD0106,Clothing,2024-07-21,5,748.53,3742.65,North
5130,CUST043308,PROD0051,Clothing,2024-12-31,1,412.36,412.36,North
5131,CUST021840,PROD0038,Clothing,2024-09-21,3,283.08,849.24,West
5132,CUST027217,PROD0192,Electronics,2023-05-12,1,91.22,91.22,West
5133,CUST052954,PROD0189,Clothing,2023-01-28,3,218.03,654.09,North
5134,CUST084482,PROD0041,Electronics,2024-04-03,5,13.36,66.8,West
5135,CUST060594,PROD0141,Electronics,2023-04-07,2,402.48,804.96,West
5136,CUST072076,PROD0132,Home,2024-11-18,2,638.69,1277.38,West
5137,CUST049523,PROD0024,Electronics,2023-05-29,4,174.1,696.4,East
5138,CUST099162,PROD0118,Electronics,2023-10-14,5,195.02,975.1,South
5139,CUST004887,PROD0059,Clothing,2023-04-13,1,465.65,465.65,South
5140,CUST007486,PROD0078,Home,2024-09-17,3,95.73,287.19,East
5141,CUST031456,PROD0183,Clothing,2024-10-13,5,124.8,624,South
5142,CUST016768,PROD0196,Clothing,2023-05-27,2,584.12,1168.24,South
5143,CUST028454,PROD0079,Books,2023-07-05,1,669.04,669.04,East
5144,CUST076281,PROD0078,Electronics,2024-09-13,1,146.37,146.37,North
5145,CUST053443,PROD0008,Clothing,2023-03-29,4,584.13,2336.52,North
5146,CUST051878,PROD0104,Home,2024-07-16,1,288.69,288.69,North
5147,CUST012227,PROD0185,Electronics,2023-07-05,1,179.47,179.47,South
5148,CUST093406,PROD0154,Clothing,2024-07-14,4,474.4,1897.6,South
5149,CUST022589,PROD0097,Books,2023-06-02,4,490.33,1961.32,South
5150,CUST078977,PROD0091,Home,2023-05-09,2,265.02,530.04,East
5151,CUST031710,PROD0148,Clothing,2023-10-23,1,471.47,471.47,North
5152,CUST047789,PROD0078,Home,2024-10-19,5,179.65,898.25,South
5153,CUST088032,PROD0099,Electronics,2024-12-02,3,543,1629,North
5154,CUST037020,PROD0131,Clothing,2024-05-13,4,659.78,2639.12,South
5155,CUST044949,PROD0098,Home,2024-01-25,4,37.2,148.8,North
5156,CUST065134,PROD0199,Electronics,2023-03-23,2,267.25,534.5,North
5157,CUST066459,PROD0159,Electronics,2024-12-14,4,244.71,978.84,East
5158,CUST027527,PROD0055,Books,2024-01-31,3,780.94,2342.82,West
5159,CUST073494,PROD0011,Books,2023-09-18,5,253.62,1268.1,West
5160,CUST052199,PROD0160,Home,2023-09-22,2,619.54,1239.08,North
5161,CUST099535,PROD0135,Electronics,2024-07-29,1,72.17,72.17,South
5162,CUST043396,PROD0008,Books,2024-08-19,1,125.27,125.27,North
5163,CUST024032,PROD0019,Clothing,2023-07-22,3,738.75,2216.25,West
5164,CUST075543,PROD0087,Home,2024-06-11,1,546.86,546.86,South
5165,CUST037702,PROD0024,Books,2024-04-16,1,397.01,397.01,South
5166,CUST025940,PROD0150,Electronics,2024-03-24,5,87.33,436.65,East
5167,CUST049146,PROD0088,Books,2023-08-23,4,401.17,1604.68,North
5168,CUST020325,PROD0104,Clothing,2023-12-18,5,683.21,3416.05,South
5169,CUST022868,PROD0136,Electronics,2024-05-29,2,63.95,127.9,East
5170,CUST000204,PROD0124,Books,2023-07-22,5,291.72,1458.6,West
5171,CUST016545,PROD0029,Clothing,2023-09-04,1,176.61,176.61,South
5172,CUST015900,PROD0030,Home,2023-02-11,3,551.32,1653.96,East
5173,CUST029064,PROD0029,Electronics,2024-11-09,2,466.68,933.36,East
5174,CUST090881,PROD0062,Clothing,2023-12-28,5,254.33,1271.65,North
5175,CUST003749,PROD0129,Books,2024-09-18,2,478.53,957.06,South
5176,CUST066630,PROD0145,Electronics,2023-01-17,1,527.92,527.92,East
5177,CUST080765,PROD0149,Electronics,2023-01-03,3,585.87,1757.61,East
5178,CUST020885,PROD0004,Electronics,2023-04-26,3,533.65,1600.95,South
5179,CUST025184,PROD0149,Clothing,2024-03-06,2,398.84,797.68,East
5180,CUST081571,PROD0054,Clothing,2024-03-14,2,115.44,230.88,South
5181,CUST071247,PROD0052,Electronics,2024-08-19,2,674.26,1348.52,West
5182,CUST019260,PROD0144,Electronics,2024-09-22,3,410.76,1232.28,North
5183,CUST035960,PROD0101,Books,2023-10-14,3,473.22,1419.66,South
5184,CUST033458,PROD0050,Electronics,2024-12-20,1,257.9,257.9,East
5185,CUST085680,PROD0159,Electronics,2024-07-28,5,19.79,98.95,East
5186,CUST002104,PROD0126,Electronics,2023-11-15,2,593.78,1187.56,South
5187,CUST065902,PROD0147,Clothing,2024-10-08,1,327.79,327.79,South
5188,CUST044536,PROD0030,Electronics,2023-06-28,1,798.49,798.49,West
5189,CUST016104,PROD0168,Home,2023-12-27,3,197.81,593.43,East
5190,CUST098047,PROD0026,Clothing,2024-09-11,3,414.82,1244.46,North
5191,CUST090013,PROD0063,Books,2024-05-01,5,289.4,1447,North
5192,CUST078279,PROD0142,Electronics,2023-09-06,3,407.07,1221.21,North
5193,CUST012392,PROD0025,Books,2024-02-19,5,203.44,1017.2,North
5194,CUST028902,PROD0149,Clothing,2023-12-14,3,740.99,2222.97,North
5195,CUST097538,PROD0102,Clothing,2024-12-16,5,467.22,2336.1,West
5196,CUST081160,PROD0122,Clothing,2024-03-16,3,503.7,1511.1,South
5197,CUST067915,PROD0149,Home,2024-12-31,1,427.85,427.85,East
5198,CUST050358,PROD0096,Clothing,2023-12-23,1,254.39,254.39,West
5199,CUST086909,PROD0129,Clothing,2023-01-08,5,92.82,464.1,East
5200,CUST038438,PROD0109,Clothing,2023-06-29,4,207.07,828.28,East
5201,CUST035504,PROD0061,Home,2024-12-31,1,59.51,59.51,West
5202,CUST096283,PROD0053,Clothing,2024-03-22,2,637.82,1275.64,South
5203,CUST093460,PROD0181,Electronics,2024-08-12,2,521.38,1042.76,North
5204,CUST075404,PROD0035,Electronics,2024-08-22,3,488.81,1466.43,East
5205,CUST041259,PROD0070,Clothing,2024-10-07,1,76.13,76.13,South
5206,CUST033725,PROD0134,Clothing,2023-03-30,4,551.83,2207.32,South
5207,CUST064287,PROD0029,Electronics,2023-10-15,4,672.7,2690.8,South
5208,CUST074843,PROD0081,Books,2024-10-20,4,732.31,2929.24,South
5209,CUST014909,PROD0162,Books,2023-07-05,3,475.4,1426.2,East
5210,CUST092618,PROD0006,Home,2023-05-13,1,593.01,593.01,East
5211,CUST050627,PROD0096,Books,2023-03-17,1,571.54,571.54,North
5212,CUST037229,PROD0125,Home,2023-04-26,1,601.67,601.67,West
5213,CUST023387,PROD0132,Home,2023-11-30,4,64.37,257.48,North
5214,CUST046755,PROD0102,Books,2024-09-24,3,397.62,1192.86,East
5215,CUST028303,PROD0148,Electronics,2023-04-26,2,15.33,30.66,North
5216,CUST060816,PROD0147,Books,2023-07-06,5,312.39,1561.95,North
5217,CUST084749,PROD0055,Clothing,2024-03-23,5,365.63,1828.15,North
5218,CUST063345,PROD0119,Electronics,2024-09-13,5,778.21,3891.05,North
5219,CUST035619,PROD0041,Home,2024-11-24,5,427.83,2139.15,West
5220,CUST076235,PROD0062,Books,2024-06-09,5,185.35,926.75,South
5221,CUST061115,PROD0013,Electronics,2023-11-15,4,539.8,2159.2,West
5222,CUST070131,PROD0092,Home,2023-03-16,1,67.28,67.28,South
5223,CUST025526,PROD0149,Electronics,2024-12-22,1,508.06,508.06,South
5224,CUST079819,PROD0150,Electronics,2023-01-24,4,748.66,2994.64,South
5225,CUST014335,PROD0024,Home,2024-08-03,3,519.26,1557.78,South
5226,CUST094716,PROD0144,Clothing,2023-09-23,1,750.12,750.12,East
5227,CUST062768,PROD0001,Electronics,2024-04-15,4,708.63,2834.52,North
5228,CUST006645,PROD0156,Books,2023-03-13,2,56.25,112.5,North
5229,CUST032934,PROD0162,Electronics,2023-08-24,4,374.66,1498.64,East
5230,CUST043470,PROD0057,Books,2023-07-18,4,366.36,1465.44,South
5231,CUST033688,PROD0152,Electronics,2024-01-02,5,664.64,3323.2,South
5232,CUST052657,PROD0064,Home,2023-06-30,3,423.22,1269.66,South
5233,CUST017376,PROD0053,Home,2023-08-04,5,36.69,183.45,North
5234,CUST065207,PROD0128,Electronics,2024-09-26,3,595.99,1787.97,North
5235,CUST096463,PROD0141,Clothing,2023-09-01,2,272.34,544.68,South
5236,CUST036608,PROD0197,Books,2024-04-25,3,280.01,840.03,North
5237,CUST083179,PROD0088,Clothing,2024-09-30,3,591.66,1774.98,South
5238,CUST023994,PROD0020,Home,2024-09-03,2,55.37,110.74,South
5239,CUST044387,PROD0080,Electronics,2023-09-15,2,505.05,1010.1,North
5240,CUST046288,PROD0105,Home,2024-09-14,3,669.04,2007.12,North
5241,CUST086725,PROD0161,Clothing,2023-04-10,1,350.73,350.73,South
5242,CUST098133,PROD0023,Books,2023-10-11,4,767.16,3068.64,East
5243,CUST093309,PROD0013,Clothing,2023-01-04,4,175.41,701.64,East
5244,CUST096394,PROD0182,Clothing,2024-03-03,4,754.6,3018.4,North
5245,CUST076313,PROD0054,Books,2023-09-29,4,50.78,203.12,North
5246,CUST098372,PROD0029,Electronics,2024-08-21,5,427.56,2137.8,North
5247,CUST075325,PROD0019,Electronics,2023-07-04,4,334.44,1337.76,South
5248,CUST071197,PROD0152,Books,2024-06-17,4,758.42,3033.68,South
5249,CUST070015,PROD0153,Electronics,2024-12-17,2,662.01,1324.02,West
5250,CUST008211,PROD0104,Books,2024-03-22,5,208.93,1044.65,South
5251,CUST010923,PROD0003,Home,2023-06-29,1,796.64,796.64,East
5252,CUST036290,PROD0071,Clothing,2023-02-17,2,384.25,768.5,West
5253,CUST033341,PROD0002,Clothing,2023-04-20,4,342.48,1369.92,North
5254,CUST039851,PROD0128,Clothing,2023-03-13,3,244.84,734.52,South
5255,CUST056985,PROD0006,Clothing,2024-04-20,2,266.89,533.78,North
5256,CUST084179,PROD0157,Clothing,2024-08-09,2,216.36,432.72,South
5257,CUST011095,PROD0044,Books,2024-08-04,1,161.86,161.86,South
5258,CUST087960,PROD0141,Clothing,2023-12-08,2,637.89,1275.78,South
5259,CUST033419,PROD0092,Electronics,2024-08-19,3,33.77,101.31,East
5260,CUST005742,PROD0018,Electronics,2023-11-20,1,571.55,571.55,South
5261,CUST072375,PROD0158,Home,2023-03-05,5,422.49,2112.45,East
5262,CUST068799,PROD0155,Books,2023-08-21,3,616.73,1850.19,South
5263,CUST070533,PROD0098,Home,2023-12-09,1,33.75,33.75,North
5264,CUST022165,PROD0139,Home,2023-02-04,5,593.9,2969.5,South
5265,CUST035596,PROD0064,Electronics,2024-05-04,3,441.89,1325.67,North
5266,CUST030258,PROD0043,Electronics,2023-03-18,2,788.77,1577.54,East
5267,CUST014212,PROD0137,Clothing,2023-04-12,2,447.73,895.46,East
5268,CUST095990,PROD0188,Books,2024-10-15,3,184.45,553.35,South
5269,CUST005233,PROD0168,Home,2024-06-01,4,748.77,2995.08,West
5270,CUST067754,PROD0111,Clothing,2023-12-21,4,779.28,3117.12,South
5271,CUST052692,PROD0106,Home,2023-10-07,2,688.52,1377.04,North
5272,CUST089766,PROD0123,Electronics,2023-03-12,2,514.73,1029.46,East
5273,CUST079769,PROD0140,Clothing,2023-04-05,3,683.45,2050.35,North
5274,CUST025614,PROD0182,Home,2023-01-30,5,528.78,2643.9,West
5275,CUST014027,PROD0176,Books,2023-08-09,4,308.6,1234.4,West
5276,CUST053536,PROD0088,Electronics,2023-08-20,2,169.6,339.2,South
5277,CUST094091,PROD0158,Electronics,2024-04-11,1,593.59,593.59,North
5278,CUST030909,PROD0087,Electronics,2023-11-06,1,487.98,487.98,East
5279,CUST052114,PROD0097,Home,2024-08-18,5,547.22,2736.1,West
5280,CUST019611,PROD0011,Clothing,2024-08-06,5,620.14,3100.7,South
5281,CUST046647,PROD0104,Home,2024-01-29,1,493.12,493.12,South
5282,CUST063186,PROD0099,Electronics,2024-10-06,3,342.58,1027.74,North
5283,CUST072568,PROD0102,Clothing,2023-07-01,2,498.26,996.52,North
5284,CUST047575,PROD0058,Books,2024-01-16,4,699.02,2796.08,East
5285,CUST091052,PROD0185,Electronics,2024-12-26,2,340.37,680.74,West
5286,CUST036183,PROD0068,Electronics,2023-09-05,2,579.46,1158.92,South
5287,CUST000571,PROD0133,Clothing,2024-03-26,4,722.44,2889.76,South
5288,CUST097791,PROD0079,Home,2023-01-19,5,72.91,364.55,West
5289,CUST019289,PROD0198,Clothing,2024-01-05,1,369.35,369.35,South
5290,CUST078825,PROD0117,Books,2024-07-03,4,600.89,2403.56,North
5291,CUST029878,PROD0065,Books,2023-12-05,5,246.35,1231.75,East
5292,CUST084426,PROD0077,Books,2023-03-15,2,281.31,562.62,East
5293,CUST000918,PROD0049,Home,2023-04-26,5,426.41,2132.05,East
5294,CUST075603,PROD0097,Electronics,2023-09-24,2,237.2,474.4,West
5295,CUST095041,PROD0020,Clothing,2024-07-29,2,439.47,878.94,West
5296,CUST064576,PROD0156,Home,2024-12-08,1,286.6,286.6,West
5297,CUST072519,PROD0032,Home,2024-02-18,4,288.79,1155.16,South
5298,CUST039105,PROD0084,Electronics,2023-06-29,5,112.23,561.15,South
5299,CUST018063,PROD0031,Home,2023-05-05,5,221.54,1107.7,South
5300,CUST017000,PROD0124,Clothing,2023-09-05,3,161.6,484.8,East
5301,CUST061846,PROD0044,Books,2024-08-21,3,694.57,2083.71,South
5302,CUST009942,PROD0153,Electronics,2023-09-11,2,45.87,91.74,North
5303,CUST061170,PROD0027,Electronics,2024-10-27,5,516.45,2582.25,West
5304,CUST023471,PROD0021,Clothing,2024-05-20,5,634.16,3170.8,South
5305,CUST059822,PROD0085,Electronics,2023-12-27,2,448.44,896.88,South
5306,CUST086670,PROD0119,Electronics,2023-09-18,1,311.56,311.56,South
5307,CUST044436,PROD0155,Electronics,2023-02-19,3,188.6,565.8,South
5308,CUST004530,PROD0027,Electronics,2023-08-20,2,42.3,84.6,North
5309,CUST083056,PROD0064,Electronics,2023-09-28,4,72.95,291.8,East
5310,CUST012193,PROD0121,Home,2024-08-21,4,703.98,2815.92,North
5311,CUST074103,PROD0065,Home,2024-09-16,3,156.07,468.21,East
5312,CUST072763,PROD0035,Home,2024-09-13,3,688.5,2065.5,South
5313,CUST086796,PROD0046,Electronics,2023-10-14,2,235.57,471.14,North
5314,CUST034088,PROD0161,Electronics,2024-07-20,3,504.93,1514.79,North
5315,CUST066678,PROD0043,Electronics,2024-04-12,3,526.91,1580.73,North
5316,CUST004628,PROD0148,Home,2023-10-21,4,679.71,2718.84,South
5317,CUST056542,PROD0187,Books,2023-05-09,2,793.37,1586.74,South
5318,CUST068227,PROD0095,Electronics,2023-09-24,4,787.43,3149.72,West
5319,CUST003256,PROD0035,Clothing,2024-10-25,1,374.66,374.66,North
5320,CUST057434,PROD0052,Home,2023-03-12,1,361.39,361.39,South
5321,CUST005214,PROD0110,Books,2023-05-24,1,683.65,683.65,East
5322,CUST019405,PROD0162,Electronics,2024-11-07,4,262.43,1049.72,South
5323,CUST025381,PROD0107,Books,2024-08-20,3,661.33,1983.99,South
5324,CUST091057,PROD0036,Electronics,2023-01-24,1,369.35,369.35,South
5325,CUST019174,PROD0113,Electronics,2024-03-14,5,555.11,2775.55,East
5326,CUST053028,PROD0079,Home,2024-04-18,2,118.93,237.86,North
5327,CUST023990,PROD0198,Clothing,2023-01-18,4,539.17,2156.68,North
5328,CUST024520,PROD0189,Clothing,2024-10-23,1,673.33,673.33,North
5329,CUST022440,PROD0088,Home,2024-08-25,1,454.04,454.04,East
5330,CUST076950,PROD0135,Electronics,2024-10-26,4,366.72,1466.88,South
5331,CUST014996,PROD0052,Books,2024-01-13,5,643.56,3217.8,West
5332,CUST023560,PROD0165,Electronics,2024-02-04,4,568.02,2272.08,South
5333,CUST089050,PROD0121,Electronics,2024-12-01,2,220.18,440.36,North
5334,CUST005022,PROD0116,Clothing,2023-06-02,5,393.43,1967.15,East
5335,CUST098001,PROD0085,Electronics,2024-05-11,4,171.02,684.08,South
5336,CUST021120,PROD0085,Clothing,2023-10-23,1,591.22,591.22,North
5337,CUST051540,PROD0104,Electronics,2024-03-28,1,589.52,589.52,South
5338,CUST094836,PROD0114,Electronics,2023-05-30,2,99.24,198.48,West
5339,CUST039351,PROD0112,Electronics,2023-02-23,2,736.81,1473.62,East
5340,CUST046224,PROD0127,Home,2023-01-22,1,64.46,64.46,West
5341,CUST025518,PROD0058,Home,2024-07-18,2,31.49,62.98,North
5342,CUST078654,PROD0075,Books,2023-11-27,5,444.58,2222.9,South
5343,CUST022251,PROD0160,Clothing,2024-05-16,5,274.64,1373.2,North
5344,CUST084487,PROD0025,Clothing,2023-10-27,4,482.55,1930.2,East
5345,CUST082896,PROD0161,Home,2023-12-12,1,772.82,772.82,West
5346,CUST089133,PROD0103,Clothing,2024-03-24,2,546.12,1092.24,North
5347,CUST091067,PROD0139,Home,2024-03-15,4,145.68,582.72,North
5348,CUST066799,PROD0154,Home,2023-11-29,3,638.23,1914.69,North
5349,CUST054200,PROD0085,Home,2023-12-12,1,724.04,724.04,South
5350,CUST059547,PROD0063,Home,2024-09-18,1,217.72,217.72,East
5351,CUST088152,PROD0195,Home,2024-12-01,1,453.16,453.16,North
5352,CUST003328,PROD0126,Home,2023-08-25,5,403.85,2019.25,South
5353,CUST029769,PROD0028,Books,2024-05-27,5,575.41,2877.05,East
5354,CUST064419,PROD0036,Home,2023-08-26,2,335,670,West
5355,CUST094387,PROD0070,Electronics,2023-01-29,4,414.97,1659.88,South
5356,CUST042789,PROD0070,Electronics,2023-10-02,5,481.87,2409.35,North
5357,CUST082385,PROD0056,Electronics,2024-08-11,5,267.54,1337.7,North
5358,CUST046831,PROD0180,Clothing,2024-06-25,2,565.7,1131.4,North
5359,CUST052447,PROD0040,Home,2024-08-09,2,549.99,1099.98,North
5360,CUST015161,PROD0025,Electronics,2023-03-06,4,314.45,1257.8,East
5361,CUST056584,PROD0150,Books,2023-06-02,3,551.82,1655.46,South
5362,CUST033999,PROD0200,Clothing,2023-02-28,5,636.92,3184.6,South
5363,CUST027231,PROD0123,Clothing,2023-06-30,1,130.83,130.83,West
5364,CUST009077,PROD0004,Electronics,2024-06-11,3,242.73,728.19,West
5365,CUST069342,PROD0064,Electronics,2024-12-20,4,308.66,1234.64,East
5366,CUST031086,PROD0077,Books,2024-04-25,1,551.05,551.05,South
5367,CUST055572,PROD0120,Books,2023-01-19,1,306.53,306.53,East
5368,CUST014716,PROD0137,Electronics,2024-03-06,5,605.6,3028,South
5369,CUST005751,PROD0144,Electronics,2024-10-10,1,211.7,211.7,East
5370,CUST078769,PROD0023,Clothing,2024-11-16,2,304.09,608.18,West
5371,CUST035904,PROD0132,Clothing,2023-08-25,1,456.08,456.08,East
5372,CUST072490,PROD0104,Clothing,2024-12-11,1,282.57,282.57,South
5373,CUST032094,PROD0169,Books,2023-07-15,3,628.23,1884.69,West
5374,CUST091037,PROD0131,Home,2024-05-02,2,273.36,546.72,North
5375,CUST087955,PROD0022,Electronics,2023-08-21,3,663.15,1989.45,North
5376,CUST034315,PROD0120,Clothing,2024-10-02,5,472.65,2363.25,North
5377,CUST048226,PROD0097,Clothing,2024-06-27,1,187.71,187.71,South
5378,CUST087986,PROD0184,Electronics,2023-04-08,5,792.76,3963.8,East
5379,CUST083015,PROD0030,Books,2023-01-23,4,173.88,695.52,South
5380,CUST035180,PROD0134,Clothing,2024-11-23,5,179.16,895.8,East
5381,CUST025339,PROD0158,Books,2024-06-28,3,667.11,2001.33,West
5382,CUST092436,PROD0083,Electronics,2023-12-12,3,712.75,2138.25,West
5383,CUST069682,PROD0035,Electronics,2024-07-18,3,350.69,1052.07,South
5384,CUST032102,PROD0184,Electronics,2024-06-10,4,70.43,281.72,South
5385,CUST002776,PROD0041,Books,2024-06-11,2,302.7,605.4,North
5386,CUST097184,PROD0014,Home,2023-06-12,2,96.75,193.5,East
5387,CUST045620,PROD0062,Clothing,2024-04-28,3,67.02,201.06,South
5388,CUST045839,PROD0179,Electronics,2023-07-26,4,494.65,1978.6,East
5389,CUST019540,PROD0065,Electronics,2024-01-31,1,218.38,218.38,North
5390,CUST057125,PROD0044,Clothing,2023-09-13,5,464.54,2322.7,East
5391,CUST065150,PROD0047,Electronics,2024-01-31,4,192.28,769.12,East
5392,CUST026617,PROD0021,Home,2023-01-26,5,135.19,675.95,West
5393,CUST079656,PROD0094,Home,2024-06-02,1,285.01,285.01,North
5394,CUST090696,PROD0192,Electronics,2024-09-14,4,301.18,1204.72,South
5395,CUST054568,PROD0057,Electronics,2024-10-08,2,405.92,811.84,North
5396,CUST037100,PROD0125,Clothing,2023-02-06,3,393.92,1181.76,East
5397,CUST075832,PROD0153,Home,2023-12-14,3,258.81,776.43,West
5398,CUST061800,PROD0060,Clothing,2024-10-18,3,761.51,2284.53,South
5399,CUST090222,PROD0168,Clothing,2024-07-17,1,305.48,305.48,East
5400,CUST025480,PROD0047,Electronics,2024-08-15,4,793.93,3175.72,East
5401,CUST046173,PROD0130,Home,2024-01-31,5,763.75,3818.75,North
5402,CUST099166,PROD0077,Electronics,2023-04-30,5,52.86,264.3,South
5403,CUST055864,PROD0109,Electronics,2024-04-09,1,456.72,456.72,South
5404,CUST042044,PROD0195,Clothing,2023-09-08,3,191.61,574.83,West
5405,CUST082570,PROD0132,Clothing,2024-01-20,3,605.06,1815.18,North
5406,CUST015409,PROD0121,Home,2023-05-17,4,148.71,594.84,West
5407,CUST057981,PROD0138,Home,2023-11-12,5,574.98,2874.9,North
5408,CUST082957,PROD0047,Home,2023-05-01,4,394.57,1578.28,East
5409,CUST016352,PROD0179,Electronics,2024-07-14,3,783.96,2351.88,North
5410,CUST004132,PROD0098,Clothing,2024-09-23,4,387.27,1549.08,South
5411,CUST044826,PROD0040,Clothing,2023-03-22,1,554.43,554.43,East
5412,CUST011350,PROD0171,Books,2024-04-03,1,28.67,28.67,South
5413,CUST060932,PROD0176,Home,2023-06-06,5,720.78,3603.9,South
5414,CUST044255,PROD0048,Clothing,2024-03-25,2,514.32,1028.64,East
5415,CUST038226,PROD0019,Clothing,2023-11-17,2,730.82,1461.64,South
5416,CUST012454,PROD0198,Electronics,2023-02-02,5,293.14,1465.7,West
5417,CUST018815,PROD0151,Books,2024-03-09,4,642.46,2569.84,East
5418,CUST018264,PROD0148,Clothing,2023-04-14,1,686.02,686.02,East
5419,CUST077695,PROD0024,Electronics,2024-03-20,4,39.15,156.6,South
5420,CUST015736,PROD0198,Clothing,2024-12-08,2,366.35,732.7,North
5421,CUST015831,PROD0085,Clothing,2024-01-15,2,678.97,1357.94,West
5422,CUST047894,PROD0176,Books,2024-05-29,4,464.45,1857.8,North
5423,CUST044674,PROD0127,Clothing,2023-11-05,3,541.79,1625.37,East
5424,CUST089463,PROD0049,Electronics,2024-10-17,1,447.96,447.96,North
5425,CUST045067,PROD0148,Electronics,2024-06-15,4,514.94,2059.76,North
5426,CUST003374,PROD0040,Electronics,2023-05-27,1,637.65,637.65,East
5427,CUST010336,PROD0125,Electronics,2024-12-25,2,706.78,1413.56,South
5428,CUST023742,PROD0157,Home,2024-11-07,2,695.21,1390.42,North
5429,CUST010693,PROD0055,Electronics,2024-01-10,4,610.12,2440.48,West
5430,CUST047296,PROD0199,Electronics,2023-07-31,3,298.39,895.17,North
5431,CUST045542,PROD0077,Clothing,2023-05-29,5,67.1,335.5,West
5432,CUST034058,PROD0153,Books,2023-12-26,1,87.14,87.14,West
5433,CUST066984,PROD0129,Electronics,2023-03-02,4,731.05,2924.2,West
5434,CUST019584,PROD0015,Electronics,2024-09-05,4,169.16,676.64,North
5435,CUST022766,PROD0103,Home,2024-04-03,2,791.99,1583.98,North
5436,CUST059288,PROD0073,Clothing,2024-06-14,3,510.91,1532.73,West
5437,CUST023907,PROD0111,Electronics,2023-12-24,4,224.95,899.8,North
5438,CUST085104,PROD0194,Electronics,2024-06-28,1,223.42,223.42,North
5439,CUST079676,PROD0180,Electronics,2023-12-25,3,127.02,381.06,West
5440,CUST046526,PROD0059,Clothing,2024-08-11,2,766.25,1532.5,North
5441,CUST038231,PROD0092,Books,2024-05-25,2,777.31,1554.62,West
5442,CUST019521,PROD0052,Electronics,2024-05-12,5,759.63,3798.15,North
5443,CUST085239,PROD0071,Clothing,2024-10-09,4,316.31,1265.24,North
5444,CUST051935,PROD0014,Clothing,2023-11-18,5,528.67,2643.35,South
5445,CUST025567,PROD0192,Clothing,2024-12-22,5,363.28,1816.4,South
5446,CUST073194,PROD0033,Electronics,2024-04-29,1,341.27,341.27,West
5447,CUST030135,PROD0161,Electronics,2023-08-12,2,310.8,621.6,East
5448,CUST010346,PROD0120,Books,2023-03-17,3,346.03,1038.09,South
5449,CUST041186,PROD0127,Books,2023-10-05,2,727.12,1454.24,South
5450,CUST092950,PROD0086,Books,2023-07-03,5,460.4,2302,North
5451,CUST070745,PROD0187,Clothing,2024-10-14,1,172.6,172.6,North
5452,CUST033456,PROD0034,Electronics,2023-01-08,4,130.95,523.8,North
5453,CUST028019,PROD0157,Clothing,2024-05-09,4,406.66,1626.64,North
5454,CUST054220,PROD0102,Books,2023-07-23,1,751.06,751.06,North
5455,CUST045992,PROD0044,Home,2024-10-19,4,601.72,2406.88,South
5456,CUST073617,PROD0191,Electronics,2024-11-10,5,95.19,475.95,East
5457,CUST087439,PROD0195,Clothing,2023-04-07,2,338.48,676.96,North
5458,CUST009487,PROD0031,Clothing,2024-05-03,3,467.54,1402.62,East
5459,CUST038863,PROD0119,Home,2023-05-29,1,566.05,566.05,West
5460,CUST058871,PROD0081,Clothing,2024-02-24,1,59.88,59.88,South
5461,CUST086695,PROD0010,Electronics,2023-08-04,5,591.7,2958.5,South
5462,CUST043857,PROD0138,Clothing,2023-09-10,5,636.52,3182.6,North
